Question	Question Category	Continent	Urban / Rural	Education	D_INTERVIEW
Q159	Perceptions about Science and Technology	North America	Urban	Lower Secondary	840072419
Q159	Perceptions about Science and Technology	North America	Urban	Lower Secondary	558070169
Q159	Perceptions about Science and Technology	North America	Urban	Lower Secondary	484070685
Q159	Perceptions about Science and Technology	North America	Rural	Upper to Post Secondary	840072977
Q159	Perceptions about Science and Technology	North America	Rural	Upper to Post Secondary	630071223
Q159	Perceptions about Science and Technology	North America	Rural	Upper to Post Secondary	124074853
Q159	Perceptions about Science and Technology	North America	Rural	Upper to Post Secondary	840072601
Q159	Perceptions about Science and Technology	North America	Rural	Upper to Post Secondary	840071231
Q159	Perceptions about Science and Technology	North America	Rural	Primary or No Education	558070456
Q159	Perceptions about Science and Technology	North America	Rural	Primary or No Education	558070460
Q159	Perceptions about Science and Technology	North America	Rural	Primary or No Education	484071231
Q159	Perceptions about Science and Technology	North America	Rural	Primary or No Education	484071234
Q159	Perceptions about Science and Technology	North America	Rural	Primary or No Education	558071014
Q159	Perceptions about Science and Technology	North America	Rural	Tertiary	558070836
Q159	Perceptions about Science and Technology	North America	Rural	Tertiary	124073085
Q159	Perceptions about Science and Technology	North America	Rural	Tertiary	630070856
Q159	Perceptions about Science and Technology	North America	Rural	Tertiary	124074647
Q159	Perceptions about Science and Technology	North America	Rural	Tertiary	558070846
Q159	Perceptions about Science and Technology	North America	Rural	Lower Secondary	558070265
Q159	Perceptions about Science and Technology	North America	Rural	Lower Secondary	558070861
Q159	Perceptions about Science and Technology	North America	Rural	Lower Secondary	124074397
Q159	Perceptions about Science and Technology	North America	Rural	Lower Secondary	124075339
Q159	Perceptions about Science and Technology	North America	Rural	Lower Secondary	558071141
Q159	Perceptions about Science and Technology	Oceania	Urban	Upper to Post Secondary	36071068
Q159	Perceptions about Science and Technology	Oceania	Urban	Upper to Post Secondary	554070692
Q159	Perceptions about Science and Technology	Oceania	Urban	Upper to Post Secondary	554070796
Q159	Perceptions about Science and Technology	Oceania	Urban	Upper to Post Secondary	36071277
Q159	Perceptions about Science and Technology	Oceania	Urban	Upper to Post Secondary	554070224
Q159	Perceptions about Science and Technology	Oceania	Urban	Primary or No Education	36070923
Q159	Perceptions about Science and Technology	Oceania	Urban	Primary or No Education	554070133
Q159	Perceptions about Science and Technology	Oceania	Urban	Primary or No Education	36070409
Q159	Perceptions about Science and Technology	Oceania	Urban	Primary or No Education	554070550
Q159	Perceptions about Science and Technology	Oceania	Urban	Primary or No Education	36071455
Q159	Perceptions about Science and Technology	Oceania	Urban	Tertiary	554070293
Q159	Perceptions about Science and Technology	Oceania	Urban	Tertiary	36071286
Q159	Perceptions about Science and Technology	Oceania	Urban	Tertiary	36070899
Q159	Perceptions about Science and Technology	Oceania	Urban	Tertiary	554070345
Q159	Perceptions about Science and Technology	Oceania	Urban	Tertiary	36070035
Q159	Perceptions about Science and Technology	Oceania	Urban	Lower Secondary	554070895
Q159	Perceptions about Science and Technology	Oceania	Urban	Lower Secondary	554070633
Q159	Perceptions about Science and Technology	Oceania	Urban	Lower Secondary	554070399
Q159	Perceptions about Science and Technology	Oceania	Urban	Lower Secondary	554070285
Q159	Perceptions about Science and Technology	Oceania	Urban	Lower Secondary	36071183
Q159	Perceptions about Science and Technology	Oceania	Rural	Upper to Post Secondary	36071377
Q159	Perceptions about Science and Technology	Oceania	Rural	Upper to Post Secondary	36070651
Q159	Perceptions about Science and Technology	Oceania	Rural	Upper to Post Secondary	36070108
Q159	Perceptions about Science and Technology	Oceania	Rural	Upper to Post Secondary	554070165
Q159	Perceptions about Science and Technology	Oceania	Rural	Upper to Post Secondary	36070300
Q159	Perceptions about Science and Technology	Oceania	Rural	Tertiary	554070036
Q159	Perceptions about Science and Technology	Oceania	Rural	Tertiary	36071441
Q159	Perceptions about Science and Technology	Oceania	Rural	Tertiary	36071623
Q159	Perceptions about Science and Technology	Oceania	Rural	Tertiary	36071781
Q159	Perceptions about Science and Technology	Oceania	Rural	Tertiary	36071022
Q160	Perceptions about Science and Technology	Asia	Urban	Upper to Post Secondary	360070339
Q160	Perceptions about Science and Technology	Asia	Urban	Upper to Post Secondary	410070026
Q160	Perceptions about Science and Technology	Asia	Urban	Upper to Post Secondary	392071238
Q160	Perceptions about Science and Technology	Asia	Urban	Upper to Post Secondary	792070606
Q160	Perceptions about Science and Technology	Asia	Urban	Upper to Post Secondary	400070254
Q160	Perceptions about Science and Technology	Asia	Urban	Primary or No Education	364071592
Q160	Perceptions about Science and Technology	Asia	Urban	Primary or No Education	608070068
Q160	Perceptions about Science and Technology	Asia	Urban	Primary or No Education	792071771
Q160	Perceptions about Science and Technology	Asia	Urban	Primary or No Education	446070544
Q160	Perceptions about Science and Technology	Asia	Urban	Primary or No Education	462070671
Q160	Perceptions about Science and Technology	Asia	Urban	Tertiary	368070669
Q160	Perceptions about Science and Technology	Asia	Urban	Tertiary	764071373
Q160	Perceptions about Science and Technology	Asia	Urban	Tertiary	764070115
Q160	Perceptions about Science and Technology	Asia	Urban	Tertiary	158070274
Q160	Perceptions about Science and Technology	Asia	Urban	Tertiary	702071955
Q160	Perceptions about Science and Technology	Asia	Urban	Lower Secondary	400070678
Q160	Perceptions about Science and Technology	Asia	Urban	Lower Secondary	608070570
Q160	Perceptions about Science and Technology	Asia	Urban	Lower Secondary	368070683
Q160	Perceptions about Science and Technology	Asia	Urban	Lower Secondary	400071068
Q160	Perceptions about Science and Technology	Asia	Urban	Lower Secondary	156070580
Q160	Perceptions about Science and Technology	Asia	Rural	Upper to Post Secondary	762070387
Q160	Perceptions about Science and Technology	Asia	Rural	Upper to Post Secondary	586071900
Q160	Perceptions about Science and Technology	Asia	Rural	Upper to Post Secondary	762071131
Q160	Perceptions about Science and Technology	Asia	Rural	Upper to Post Secondary	398070582
Q160	Perceptions about Science and Technology	Asia	Rural	Upper to Post Secondary	400070437
Q160	Perceptions about Science and Technology	Asia	Rural	Primary or No Education	462070469
Q160	Perceptions about Science and Technology	Asia	Rural	Primary or No Education	586070724
Q160	Perceptions about Science and Technology	Asia	Rural	Primary or No Education	104070422
Q160	Perceptions about Science and Technology	Asia	Rural	Primary or No Education	156070349
Q160	Perceptions about Science and Technology	Asia	Rural	Primary or No Education	156070899
Q160	Perceptions about Science and Technology	Asia	Rural	Tertiary	364071711
Q160	Perceptions about Science and Technology	Asia	Rural	Tertiary	704070769
Q160	Perceptions about Science and Technology	Asia	Rural	Tertiary	156071593
Q160	Perceptions about Science and Technology	Asia	Rural	Tertiary	792072141
Q160	Perceptions about Science and Technology	Asia	Rural	Tertiary	104071000
Q160	Perceptions about Science and Technology	Asia	Rural	Lower Secondary	586071310
Q160	Perceptions about Science and Technology	Asia	Rural	Lower Secondary	586071030
Q160	Perceptions about Science and Technology	Asia	Rural	Lower Secondary	417070406
Q160	Perceptions about Science and Technology	Asia	Rural	Lower Secondary	764070876
Q160	Perceptions about Science and Technology	Asia	Rural	Lower Secondary	400070782
Q160	Perceptions about Science and Technology	Europe	Urban	Upper to Post Secondary	276070101
Q160	Perceptions about Science and Technology	Europe	Urban	Upper to Post Secondary	643071751
Q160	Perceptions about Science and Technology	Europe	Urban	Upper to Post Secondary	300070590
Q160	Perceptions about Science and Technology	Europe	Urban	Upper to Post Secondary	276070240
Q160	Perceptions about Science and Technology	Europe	Urban	Upper to Post Secondary	642071203
Q160	Perceptions about Science and Technology	Europe	Urban	Primary or No Education	300070351
Q160	Perceptions about Science and Technology	Europe	Urban	Primary or No Education	300070376
Q160	Perceptions about Science and Technology	Europe	Urban	Primary or No Education	203070686
Q160	Perceptions about Science and Technology	Europe	Urban	Primary or No Education	196070009
Q160	Perceptions about Science and Technology	Europe	Urban	Primary or No Education	196070484
Q160	Perceptions about Science and Technology	Europe	Urban	Tertiary	203070799
Q160	Perceptions about Science and Technology	Europe	Urban	Tertiary	203070925
Q160	Perceptions about Science and Technology	Europe	Urban	Tertiary	688071163
Q160	Perceptions about Science and Technology	Europe	Urban	Tertiary	826071549
Q160	Perceptions about Science and Technology	Europe	Urban	Tertiary	826071947
Q160	Perceptions about Science and Technology	Europe	Urban	Lower Secondary	528071021
Q160	Perceptions about Science and Technology	Europe	Urban	Lower Secondary	826070920
Q160	Perceptions about Science and Technology	Europe	Urban	Lower Secondary	203070116
Q160	Perceptions about Science and Technology	Europe	Urban	Lower Secondary	826070335
Q160	Perceptions about Science and Technology	Europe	Urban	Lower Secondary	642070481
Q160	Perceptions about Science and Technology	Europe	Rural	Upper to Post Secondary	804070371
Q160	Perceptions about Science and Technology	Europe	Rural	Upper to Post Secondary	51071001
Q160	Perceptions about Science and Technology	Europe	Rural	Upper to Post Secondary	196070434
Q160	Perceptions about Science and Technology	Europe	Rural	Upper to Post Secondary	804070382
Q160	Perceptions about Science and Technology	Europe	Rural	Upper to Post Secondary	703071045
Q160	Perceptions about Science and Technology	Europe	Rural	Primary or No Education	703070823
Q160	Perceptions about Science and Technology	Europe	Rural	Primary or No Education	196070409
Q160	Perceptions about Science and Technology	Europe	Rural	Primary or No Education	642070964
Q160	Perceptions about Science and Technology	Europe	Rural	Primary or No Education	703070447
Q160	Perceptions about Science and Technology	Europe	Rural	Primary or No Education	703070896
Q160	Perceptions about Science and Technology	Europe	Rural	Tertiary	804070321
Q160	Perceptions about Science and Technology	Europe	Rural	Tertiary	196070228
Q160	Perceptions about Science and Technology	Europe	Rural	Tertiary	826072313
Q160	Perceptions about Science and Technology	Europe	Rural	Tertiary	826070952
Q160	Perceptions about Science and Technology	Europe	Rural	Tertiary	196070749
Q160	Perceptions about Science and Technology	Europe	Rural	Lower Secondary	703070362
